title,link,pub_date,cleaned_text,sentiment,Date,Open,High,Low,Close,Adj Close,Volume
"Samvat 2080: Chola Securities lists top 9 stocks for Diwali; RIL among fundamental picks, DLF among technicals | Stock Market News - Mint",https://news.google.com/rss/articles/CBMirwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3NhbXZhdC0yMDgwLWNob2xhLXNlY3VyaXRpZXMtbGlzdHMtdG9wLXN0b2Nrcy1mb3ItZGl3YWxpLXJpbC1hbW9uZy1mdW5kYW1lbnRhbC1waWNrcy1kbGYtYW1vbmctdGVjaG5pY2Fscy0xMTY5OTI2MzcxMTUzMi5odG1s0gGzAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3Mvc2FtdmF0LTIwODAtY2hvbGEtc2VjdXJpdGllcy1saXN0cy10b3Atc3RvY2tzLWZvci1kaXdhbGktcmlsLWFtb25nLWZ1bmRhbWVudGFsLXBpY2tzLWRsZi1hbW9uZy10ZWNobmljYWxzL2FtcC0xMTY5OTI2MzcxMTUzMi5odG1s?oc=5,2023-11-06,samvat 2080 chola securities lists top 9 stocks diwali ril among fundamental picks dlf among technicals stock market news mint,0.5,2023-11-06,2332.300048828125,2340.0,2325.60009765625,2339.0,2339.0,5323652
"RIL, ICICI Bank, Infosys, HDFC Bank shares to see outflows on MSCI weightage cuts - Business Today",https://news.google.com/rss/articles/CBMilwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2stcGlja3Mvc3RvcnkvcmlsLWljaWNpLWJhbmstaW5mb3N5cy1oZGZjLWJhbmstc2hhcmVzLXRvLXNlZS1vdXRmbG93cy1vbi1tc2NpLXdlaWdodGFnZS1jdXRzLTQwNTc0My0yMDIzLTExLTE10gEA?oc=5,2023-11-15,ril icici bank infosys hdfc bank shares see outflows msci weightage cuts business today,0.0,2023-11-15,2340.0,2361.949951171875,2327.0,2356.449951171875,2356.449951171875,6110324
"Apollo Hospitals, Adani Enterprises top losers on Nifty50 amid market selloff; HDFC Bank, Reliance Industries most active stocks on October 25, 2023 - Business Today",https://news.google.com/rss/articles/CBMi0gFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svYXBvbGxvLWhvc3BpdGFscy1hZGFuaS1lbnRlcnByaXNlcy10b3AtbG9zZXJzLW9uLW5pZnR5NTAtYW1pZC1tYXJrZXQtc2VsbG9mZi1oZGZjLWJhbmstcmVsaWFuY2UtaW5kdXN0cmllcy1tb3N0LWFjdGl2ZS1zdG9ja3Mtb24tb2N0b2Jlci0yNS0yMDIzLTcyMTMwLTI1LTEwLTIwMjPSAdIBaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi92aXN1YWxzdG9yaWVzL3N0b2NrL2Fwb2xsby1ob3NwaXRhbHMtYWRhbmktZW50ZXJwcmlzZXMtdG9wLWxvc2Vycy1vbi1uaWZ0eTUwLWFtaWQtbWFya2V0LXNlbGxvZmYtaGRmYy1iYW5rLXJlbGlhbmNlLWluZHVzdHJpZXMtbW9zdC1hY3RpdmUtc3RvY2tzLW9uLW9jdG9iZXItMjUtMjAyMy03MjEzMC0yNS0xMC0yMDIz?oc=5,2023-10-25,apollo hospitals adani enterprises top losers nifty50 amid market selloff hdfc bank reliance industries active stocks october 25 2023 business today,0.05555555555555555,2023-10-25,2250.050048828125,2281.199951171875,2243.0,2257.949951171875,2257.949951171875,5810344
Arvind Fashions jumps 10% on deal with Reliance Retail unit - IndiaTimes,https://news.google.com/rss/articles/CBMihAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9hcnZpbmQtZmFzaGlvbnMtanVtcHMtMTAtb24tZGVhbC13aXRoLXJlbGlhbmNlLXJldGFpbC11bml0L2FydGljbGVzaG93LzEwNDkzNzQ0Mi5jbXPSAYgBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3MvYXJ2aW5kLWZhc2hpb25zLWp1bXBzLTEwLW9uLWRlYWwtd2l0aC1yZWxpYW5jZS1yZXRhaWwtdW5pdC9hbXBfYXJ0aWNsZXNob3cvMTA0OTM3NDQyLmNtcw?oc=5,2023-11-03,arvind fashions jumps 10 deal reliance retail unit indiatimes,0.0,2023-11-03,2327.199951171875,2334.949951171875,2315.75,2319.699951171875,2319.699951171875,4425078
RIL shares jump 2% post Q2 earnings despite Monday blues. Should you buy? - Economic Times,https://news.google.com/rss/articles/CBMimQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yaWwtc2hhcmVzLWp1bXAtMi1wb3N0LXEyLWVhcm5pbmdzLWRlc3BpdGUtbW9uZGF5LWJsdWVzLXNob3VsZC15b3UtYnV5L2FydGljbGVzaG93LzEwNDgxMjU4NS5jbXPSAZQBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3MvcmlsLXNoYXJlcy1qdW1wLTItcG9zdC1xMi1lYXJuaW5ncy1kZXNwaXRlLW1vbmRheS1ibHVlcy1zaG91bGQteW91LWJ1eS9hbXBfYXJ0aWNsZXNob3cvMTA0ODEyNTg1LmNtcw?oc=5,2023-10-30,ril shares jump 2 post q2 earnings despite monday blues buy economic times,0.2,2023-10-30,2274.0,2325.0,2269.949951171875,2312.5,2312.5,8406652
"HCL Tech, ACE, RIL & KPIT Tech: What Mileen Vasudeo of Arihant Capital says on these 4 stocks - Business Today",https://news.google.com/rss/articles/CBMinAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2tzL3N0b3J5L2hjbC10ZWNoLWFjZS1yaWwta3BpdC10ZWNoLXdoYXQtbWlsZWVuLXZhc3VkZW8tb2YtYXJpaGFudC1jYXBpdGFsLXNheXMtb24tdGhlc2UtNC1zdG9ja3MtNDA0MDY1LTIwMjMtMTEtMDHSAQA?oc=5,2023-11-01,hcl tech ace ril kpit tech mileen vasudeo arihant capital says 4 stocks business today,0.0,2023-11-01,2289.14990234375,2317.5,2275.199951171875,2297.39990234375,2297.39990234375,5154595
"Reliance raises Rs 20,000 cr at 7.79% interest rate - IndiaTimes",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3JlbGlhbmNlLXJhaXNlcy1ycy0yMDAwMC1jci1hdC03LTc5LWludGVyZXN0LXJhdGUvYXJ0aWNsZXNob3cvMTA1MTI3MDc3LmNtc9IBf2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3JlbGlhbmNlLXJhaXNlcy1ycy0yMDAwMC1jci1hdC03LTc5LWludGVyZXN0LXJhdGUvYW1wX2FydGljbGVzaG93LzEwNTEyNzA3Ny5jbXM?oc=5,2023-11-10,reliance raises rs 20 000 cr 7 79 interest rate indiatimes,0.0,2023-11-10,2305.550048828125,2316.35009765625,2298.050048828125,2314.89990234375,2314.89990234375,3867477
"Stock SIP: TCS vs Reliance, who wins? Read to find out! - Dalal Street Investment Journal",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmRzaWouaW4vZHNpamFydGljbGVkZXRhaWwvc3RvY2stc2lwLXRjcy12cy1yZWxpYW5jZS13aG8td2lucy1yZWFkLXRvLWZpbmQtb3V0LTM0MDE40gEA?oc=5,2023-10-19,stock sip tcs vs reliance wins read find dalal street investment journal,0.3,2023-10-19,2312.0,2321.800048828125,2301.0,2306.14990234375,2306.14990234375,6016278
"Stock Market Highlights: Sensex, Nifty 50 lower lead by HDFC Bank, Reliance and ICICI Bank - CNBCTV18",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1saXZlLXVwZGF0ZS1uaWZ0eS01MC1zZW5zZXgtdG9kYXktbmlmdHktYmFuay1odWRjby13aXByby1iYWphai1hdXRvLWluZHVzaW5kLTE4MDgyNTAxLmh0bdIBigFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1saXZlLXVwZGF0ZS1uaWZ0eS01MC1zZW5zZXgtdG9kYXktbmlmdHktYmFuay1odWRjby13aXByby1iYWphai1hdXRvLWluZHVzaW5kLTE4MDgyNTAxLmh0bS9hbXA?oc=5,2023-10-18,stock market highlights sensex nifty 50 lower lead hdfc bank reliance icici bank cnbctv18,0.0,2023-10-18,2355.25,2367.0,2321.0,2324.0,2324.0,4459160
Sanjiv Bhasin on 5 stocks to bet on in Samvat 2080 - IndiaTimes,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL2V4cGVydC12aWV3L3Nhbmppdi1iaGFzaW4tb24tNS1zdG9ja3MtdG8tYmV0LW9uLWluLXNhbXZhdC0yMDgwL2FydGljbGVzaG93LzEwNTE3NTYzNi5jbXPSAYABaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvZXhwZXJ0LXZpZXcvc2Fuaml2LWJoYXNpbi1vbi01LXN0b2Nrcy10by1iZXQtb24taW4tc2FtdmF0LTIwODAvYW1wX2FydGljbGVzaG93LzEwNTE3NTYzNi5jbXM?oc=5,2023-11-13,sanjiv bhasin 5 stocks bet samvat 2080 indiatimes,0.0,2023-11-13,2322.89990234375,2324.60009765625,2311.699951171875,2314.60009765625,2314.60009765625,1927405
"Swan Energy share price jumps over 6%, hits 52-week high on Reliance Naval acquisition | Stock Market News - Mint",https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N3YW4tZW5lcmd5LXNoYXJlLXByaWNlLWp1bXBzLW92ZXItNi1oaXRzLTUyLXdlZWstaGlnaC1vbi1yZWxpYW5jZS1uYXZhbC1hY3F1aXNpdGlvbi0xMTY5ODY0NzQ2MzU3MS5odG1s0gGeAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3Mvc3dhbi1lbmVyZ3ktc2hhcmUtcHJpY2UtanVtcHMtb3Zlci02LWhpdHMtNTItd2Vlay1oaWdoLW9uLXJlbGlhbmNlLW5hdmFsLWFjcXVpc2l0aW9uL2FtcC0xMTY5ODY0NzQ2MzU3MS5odG1s?oc=5,2023-10-30,swan energy share price jumps 6 hits 52 week high reliance naval acquisition stock market news mint,0.16,2023-10-30,2274.0,2325.0,2269.949951171875,2312.5,2312.5,8406652
Jio World Plaza: All you need to know about Ambani's new mall - Jio World Plaza opens - IndiaTimes,https://news.google.com/rss/articles/CBMingFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vaW5kdXN0cnkvc2VydmljZXMvcmV0YWlsL2ppby13b3JsZC1wbGF6YS1hbGwteW91LW5lZWQtdG8ta25vdy1hYm91dC1hbWJhbmlzLW5ldy1tYWxsL2ppby13b3JsZC1wbGF6YS1vcGVucy9zbGlkZXNob3cvMTA0ODg5NDcxLmNtc9IBAA?oc=5,2023-11-01,jio world plaza need know ambani new mall jio world plaza opens indiatimes,0.13636363636363635,2023-11-01,2289.14990234375,2317.5,2275.199951171875,2297.39990234375,2297.39990234375,5154595
"Swan Energy to take over Reliance Naval and Engineering, shares jump 6% - IndiaTimes",https://news.google.com/rss/articles/CBMijwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zd2FuLWVuZXJneS10by10YWtlLW92ZXItcmVsaWFuY2UtbmF2YWwtYW5kLWVuZ2luZWVyaW5nLXNoYXJlcy1qdW1wLTYvYXJ0aWNsZXNob3cvMTA0ODE0MjI3LmNtc9IBkwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zd2FuLWVuZXJneS10by10YWtlLW92ZXItcmVsaWFuY2UtbmF2YWwtYW5kLWVuZ2luZWVyaW5nLXNoYXJlcy1qdW1wLTYvYW1wX2FydGljbGVzaG93LzEwNDgxNDIyNy5jbXM?oc=5,2023-10-30,swan energy take reliance naval engineering shares jump 6 indiatimes,0.0,2023-10-30,2274.0,2325.0,2269.949951171875,2312.5,2312.5,8406652
"Eicher Motors, Tech Mahindra top gainers on Nifty50 as market surges; HDFC Bank, ICICI Bank, Reliance most active stocks on November 15, 2023 - Business Today",https://news.google.com/rss/articles/CBMiygFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svZWljaGVyLW1vdG9ycy10ZWNoLW1haGluZHJhLXRvcC1nYWluZXJzLW9uLW5pZnR5NTAtYXMtbWFya2V0LXN1cmdlcy1oZGZjLWJhbmstaWNpY2ktYmFuay1yZWxpYW5jZS1tb3N0LWFjdGl2ZS1zdG9ja3Mtb24tbm92ZW1iZXItMTUtMjAyMy03NjI0Ny0xNS0xMS0yMDIz0gHKAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vdmlzdWFsc3Rvcmllcy9zdG9jay9laWNoZXItbW90b3JzLXRlY2gtbWFoaW5kcmEtdG9wLWdhaW5lcnMtb24tbmlmdHk1MC1hcy1tYXJrZXQtc3VyZ2VzLWhkZmMtYmFuay1pY2ljaS1iYW5rLXJlbGlhbmNlLW1vc3QtYWN0aXZlLXN0b2Nrcy1vbi1ub3ZlbWJlci0xNS0yMDIzLTc2MjQ3LTE1LTExLTIwMjM?oc=5,2023-11-15,eicher motors tech mahindra top gainers nifty50 market surges hdfc bank icici bank reliance active stocks november 15 2023 business today,0.18333333333333335,2023-11-15,2340.0,2361.949951171875,2327.0,2356.449951171875,2356.449951171875,6110324
"Diwali Picks | RIL, Canara Bank, Godrej Consumer among Kotak Securities top bets - Moneycontrol",https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3N0b2Nrcy9kaXdhbGktcGlja3MtcmlsLWNhbmFyYS1iYW5rLWdvZHJlai1jb25zdW1lci1hbW9uZy1rb3Rhay1zZWN1cml0aWVzLXRvcC1iZXRzLTExNjY5MzAxLmh0bWzSAZcBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL3Bob3Rvcy9idXNpbmVzcy9zdG9ja3MvZGl3YWxpLXBpY2tzLXJpbC1jYW5hcmEtYmFuay1nb2RyZWotY29uc3VtZXItYW1vbmcta290YWstc2VjdXJpdGllcy10b3AtYmV0cy0xMTY2OTMwMS5odG1sL2FtcA?oc=5,2023-11-08,diwali picks ril canara bank godrej consumer among kotak securities top bets moneycontrol,0.5,2023-11-08,2332.0,2341.0,2321.75,2335.89990234375,2335.89990234375,3942247
"Stocks in news: RIL, Lupin, Shakti Pumps, BHEL, Future Consumer and more - Business Today",https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2tzL3N0b3J5L3N0b2Nrcy1pbi1uZXdzLXJpbC1sdXBpbi1zaGFrdGktcHVtcHMtYmhlbC1mdXR1cmUtY29uc3VtZXItYW5kLW1vcmUtNDAzMTMzLTIwMjMtMTAtMjXSAQA?oc=5,2023-10-25,stocks news ril lupin shakti pumps bhel future consumer business today,0.0,2023-10-25,2250.050048828125,2281.199951171875,2243.0,2257.949951171875,2257.949951171875,5810344
"RIL share price target at Rs 3000? What Morgan Stanley, Nomura, others say on stock valuations - Business Today",https://news.google.com/rss/articles/CBMipgFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9yaWwtc2hhcmUtcHJpY2UtdGFyZ2V0LWF0LXJzLTI5NTAtd2hhdC1tb3JnYW4tc3RhbmxleS1ub211cmEtb3RoZXJzLXNheS1vbi1zdG9jay12YWx1YXRpb25zLTQwMzcwNS0yMDIzLTEwLTMw0gEA?oc=5,2023-10-30,ril share price target rs 3000 morgan stanley nomura others say stock valuations business today,0.0,2023-10-30,2274.0,2325.0,2269.949951171875,2312.5,2312.5,8406652
"Arvind Fashions to exit Sephora India business via sale to Reliance Retail, shares jump - Moneycontrol",https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9hcnZpbmQtYmVhdXR5LWJyYW5kcy10by1iZS1hY3F1aXJlZC1ieS1yZWxpYW5jZS1yZXRhaWwtc3Vic2lkaWFyeS1hcnZpbmQtZmFzaGlvbnMtc2hhcmUtanVtcHMtMTEtMTE2NTg3MDEuaHRtbNIBpQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9hcnZpbmQtYmVhdXR5LWJyYW5kcy10by1iZS1hY3F1aXJlZC1ieS1yZWxpYW5jZS1yZXRhaWwtc3Vic2lkaWFyeS1hcnZpbmQtZmFzaGlvbnMtc2hhcmUtanVtcHMtMTEtMTE2NTg3MDEuaHRtbC9hbXA?oc=5,2023-11-03,arvind fashions exit sephora india business via sale reliance retail shares jump moneycontrol,0.0,2023-11-03,2327.199951171875,2334.949951171875,2315.75,2319.699951171875,2319.699951171875,4425078
"Top Nifty gainers and losers: Reliance, BPCL jump; Maruti, Tata Motors tank - Moneycontrol",https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL21hcmtldHMvdG9wLW5pZnR5LWdhaW5lcnMtYW5kLWxvc2Vycy1hdC1taWQtZGF5LXJlbGlhbmNlLWJwY2wtanVtcC1tYXJ1dGktdGF0YS1tb3RvcnMtdGFuay0xMTYyMzczMS5odG1s0gGeAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9waG90b3MvYnVzaW5lc3MvbWFya2V0cy90b3AtbmlmdHktZ2FpbmVycy1hbmQtbG9zZXJzLWF0LW1pZC1kYXktcmVsaWFuY2UtYnBjbC1qdW1wLW1hcnV0aS10YXRhLW1vdG9ycy10YW5rLTExNjIzNzMxLmh0bWwvYW1w?oc=5,2023-10-30,top nifty gainers losers reliance bpcl jump maruti tata motors tank moneycontrol,0.15,2023-10-30,2274.0,2325.0,2269.949951171875,2312.5,2312.5,8406652
"Adani Ports, Apollo Hospitals top gainers on Nifty50; Tata Motors, HDFC Bank, Reliance Industries most active stocks on November 3, 2023 - Business Today",https://news.google.com/rss/articles/CBMixQFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svYWRhbmktcG9ydHMtYXBvbGxvLWhvc3BpdGFscy10b3AtZ2FpbmVycy1vbi1uaWZ0eTUwLXRhdGEtbW90b3JzLWhkZmMtYmFuay1yZWxpYW5jZS1pbmR1c3RyaWVzLW1vc3QtYWN0aXZlLXN0b2Nrcy1vbi1ub3ZlbWJlci0zLTIwMjMtNzQwNDQtMDMtMTEtMjAyM9IBxQFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svYWRhbmktcG9ydHMtYXBvbGxvLWhvc3BpdGFscy10b3AtZ2FpbmVycy1vbi1uaWZ0eTUwLXRhdGEtbW90b3JzLWhkZmMtYmFuay1yZWxpYW5jZS1pbmR1c3RyaWVzLW1vc3QtYWN0aXZlLXN0b2Nrcy1vbi1ub3ZlbWJlci0zLTIwMjMtNzQwNDQtMDMtMTEtMjAyMw?oc=5,2023-11-03,adani ports apollo hospitals top gainers nifty50 tata motors hdfc bank reliance industries active stocks november 3 2023 business today,0.18333333333333335,2023-11-03,2327.199951171875,2334.949951171875,2315.75,2319.699951171875,2319.699951171875,4425078
"Reliance Succession Plan: Nita Ambani talks about Isha, Akash, Anant getting equal shares in company - Business Today",https://news.google.com/rss/articles/CBMipwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2xhdGVzdC9jb3Jwb3JhdGUvc3RvcnkvcmVsaWFuY2Utc3VjY2Vzc2lvbi1wbGFuLW5pdGEtYW1iYW5pLXRhbGtzLWFib3V0LWlzaGEtYWthc2gtYW5hbnQtZ2V0dGluZy1lcXVhbC1zaGFyZXMtaW4tY29tcGFueS00MDM1NTYtMjAyMy0xMC0yN9IBAA?oc=5,2023-10-27,reliance succession plan nita ambani talks isha akash anant getting equal shares company business today,0.0,2023-10-27,2240.0,2273.5,2235.949951171875,2265.800048828125,2265.800048828125,5885542
"Reliance Jio Q2 Results: Net profit rises 4% QoQ to Rs 5, 058 crore - IndiaTimes",https://news.google.com/rss/articles/CBMijgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvZWFybmluZ3MvcmVsaWFuY2UtamlvLXEyLXJlc3VsdHMtbmV0LXByb2ZpdC1yaXNlcy00LXFvcS10by1ycy01LTA1OC1jcm9yZS9hcnRpY2xlc2hvdy8xMDQ3NTkxMjYuY21z0gGSAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9lYXJuaW5ncy9yZWxpYW5jZS1qaW8tcTItcmVzdWx0cy1uZXQtcHJvZml0LXJpc2VzLTQtcW9xLXRvLXJzLTUtMDU4LWNyb3JlL2FtcF9hcnRpY2xlc2hvdy8xMDQ3NTkxMjYuY21z?oc=5,2023-10-27,reliance jio q2 results net profit rises 4 qoq rs 5 058 crore indiatimes,0.0,2023-10-27,2240.0,2273.5,2235.949951171875,2265.800048828125,2265.800048828125,5885542
"YES Bank, HCC, IOB, Vodafone Idea, JP Power, NBCC shares see high volumes on NSE - Business Today",https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2tzL3N0b3J5L3llcy1iYW5rLWhjYy1pb2Itdm9kYWZvbmUtaWRlYS1qcC1wb3dlci1uYmNjLXNoYXJlcy1zZWUtaGlnaC12b2x1bWVzLW9uLW5zZS00MDI5OTItMjAyMy0xMC0yM9IBAA?oc=5,2023-10-23,yes bank hcc iob vodafone idea jp power nbcc shares see high volumes nse business today,0.16,2023-10-23,2290.0,2306.25,2255.25,2263.199951171875,2263.199951171875,3926981
"Adani Enterprises, Coal India top losers on Nifty50 as market extends fall; HDFC Bank, Reliance Industries most active stocks on November 1, 2023 - Business Today",https://news.google.com/rss/articles/CBMizwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3Zpc3VhbHN0b3JpZXMvc3RvY2svYWRhbmktZW50ZXJwcmlzZXMtY29hbC1pbmRpYS10b3AtbG9zZXJzLW9uLW5pZnR5NTAtYXMtbWFya2V0LWV4dGVuZHMtZmFsbC1oZGZjLWJhbmstcmVsaWFuY2UtaW5kdXN0cmllcy1tb3N0LWFjdGl2ZS1zdG9ja3Mtb24tbm92ZW1iZXItMS0yMDIzLTczNTkzLTAxLTExLTIwMjPSAc8BaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi92aXN1YWxzdG9yaWVzL3N0b2NrL2FkYW5pLWVudGVycHJpc2VzLWNvYWwtaW5kaWEtdG9wLWxvc2Vycy1vbi1uaWZ0eTUwLWFzLW1hcmtldC1leHRlbmRzLWZhbGwtaGRmYy1iYW5rLXJlbGlhbmNlLWluZHVzdHJpZXMtbW9zdC1hY3RpdmUtc3RvY2tzLW9uLW5vdmVtYmVyLTEtMjAyMy03MzU5My0wMS0xMS0yMDIz?oc=5,2023-11-01,adani enterprises coal india top losers nifty50 market extends fall hdfc bank reliance industries active stocks november 1 2023 business today,0.05555555555555555,2023-11-01,2289.14990234375,2317.5,2275.199951171875,2297.39990234375,2297.39990234375,5154595
"Reliance Jio Q2 Results: Profit rises 12% YoY to Rs 5,058 crore; revenue up 10% - IndiaTimes",https://news.google.com/rss/articles/CBMijQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvZWFybmluZ3MvcmVsaWFuY2UtamlvLXEyLXJlc3VsdHMtbmV0LXByb2ZpdC1yaXNlcy00LXFvcS10by1ycy01MDU4LWNyb3JlL2FydGljbGVzaG93LzEwNDc1NjI3Ny5jbXPSAZEBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL2Vhcm5pbmdzL3JlbGlhbmNlLWppby1xMi1yZXN1bHRzLW5ldC1wcm9maXQtcmlzZXMtNC1xb3EtdG8tcnMtNTA1OC1jcm9yZS9hbXBfYXJ0aWNsZXNob3cvMTA0NzU2Mjc3LmNtcw?oc=5,2023-10-27,reliance jio q2 results profit rises 12 yoy rs 5 058 crore revenue 10 indiatimes,0.0,2023-10-27,2240.0,2273.5,2235.949951171875,2265.800048828125,2265.800048828125,5885542
"YES Bank shares gain, lead NSE volume chart; JP Associates, Suzlon, HCC among other active stocks - Business Today",https://news.google.com/rss/articles/CBMiqAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS95ZXMtYmFuay1zaGFyZXMtZ2Fpbi1sZWFkLW5zZS12b2x1bWUtY2hhcnQtanAtYXNzb2NpYXRlcy1zdXpsb24taGNjLWFtb25nLW90aGVyLWFjdGl2ZS1zdG9ja3MtNDA1NzcyLTIwMjMtMTEtMTXSAQA?oc=5,2023-11-15,yes bank shares gain lead nse volume chart jp associates suzlon hcc among active stocks business today,-0.13333333333333333,2023-11-15,2340.0,2361.949951171875,2327.0,2356.449951171875,2356.449951171875,6110324
Top stock picks | Reliance Industries and IEX on the radar - CNBCTV18,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9tYXJrZXQvc3RvY2tzL3JlbGlhbmNlLWluZHVzdHJpZXMtaWV4LXRvcC1zdG9jay1waWNrcy10by1idXktMTgyNTAxOTEuaHRt0gFmaHR0cHM6Ly93d3cuY25iY3R2MTguY29tL21hcmtldC9zdG9ja3MvcmVsaWFuY2UtaW5kdXN0cmllcy1pZXgtdG9wLXN0b2NrLXBpY2tzLXRvLWJ1eS0xODI1MDE5MS5odG0vYW1w?oc=5,2023-11-06,top stock picks reliance industries iex radar cnbctv18,0.5,2023-11-06,2332.300048828125,2340.0,2325.60009765625,2339.0,2339.0,5323652
